regulator	target	beta.sign.sum	beta.non.zero	var.exp.median	combined_confidences	prior	precision	recall
sigB	ydaT	20.0	20.0	0.994950366457	0.999237657169	1	0.896551724138	0.099846390169
yhjM	ntdA	20.0	20.0	0.992689541733	0.999237428031	1	0.896907216495	0.100230414747
levR	sacC	20.0	20.0	0.991840997582	0.999231699576	1	0.897260273973	0.100614439324
spoIVCB	yabG	20.0	20.0	0.994974862342	0.999230095608	1	0.897610921502	0.100998463902
cymR	ytmI	-20.0	20.0	0.994743424799	0.999227460519	-1	0.897959183673	0.101382488479
yesS	rhgT	20.0	20.0	0.991862318678	0.999221502926	1	0.898305084746	0.101766513057
phoP	phoB	20.0	20.0	0.996390320968	0.999221273787	1	0.898648648649	0.102150537634
sigG	yteA	20.0	20.0	0.990920884756	0.999213597657	1	0.89898989899	0.102534562212
yusO	yusP	-20.0	20.0	0.991175463451	0.999211535413	-1	0.89932885906	0.10291858679
sigG	yitG	20.0	20.0	0.99122741361	0.99920809834	1	0.899665551839	0.103302611367
bkdR	bkdB	20.0	20.0	0.992253012986	0.999205921527	1	0.9	0.103686635945
citT	yflN	20.0	20.0	0.991969203608	0.999201453332	1	0.900332225914	0.104070660522
sigE	spoIIIAH	20.0	20.0	0.992016909507	0.99919916195	1	0.900662251656	0.1044546851
sigG	yozQ	20.0	20.0	0.992830712185	0.999196985137	1	0.90099009901	0.104838709677
yesS	yesX	20.0	20.0	0.991656576487	0.999192516942	1	0.901315789474	0.105222734255
sigG	sspI	20.0	20.0	0.99248353365	0.999190683836	1	0.901639344262	0.105606758833
pucR	pucD	20.0	20.0	0.996995896348	0.999182663999	1	0.901960784314	0.10599078341
zur	yciA	-20.0	20.0	0.990758889866	0.999180487186	-1	0.902280130293	0.106374807988
fadR	fadE	-20.0	20.0	0.990889633034	0.999175446145	-1	0.902597402597	0.106758832565
sigE	yndA	20.0	20.0	0.990500390637	0.99917475873	0	0.899676375405	0.106758832565
lmrA	qodI	-20.0	20.0	0.989183492939	0.999173613039	-1	0.9	0.107142857143
spoIVCB	yqcI	20.0	20.0	0.988599503592	0.999173154763	0	0.897106109325	0.107142857143
sigG	sspD	20.0	20.0	0.991738084391	0.999172696486	1	0.897435897436	0.10752688172
ydfI	ydfJ	20.0	20.0	0.991076725625	0.999170863381	1	0.897763578275	0.107910906298
ycbG	gudP	-20.0	20.0	0.991795358688	0.999170061397	-1	0.898089171975	0.108294930876
sigB	ywmE	20.0	20.0	0.992018348441	0.99916204156	1	0.898412698413	0.108678955453
spoIVCB	ywrJ	20.0	20.0	0.990364769744	0.999157229657	1	0.898734177215	0.109062980031
spoIVCB	cotSA	20.0	20.0	0.987721530203	0.999151501202	1	0.89905362776	0.109447004608
ytlI	ytnM	20.0	20.0	0.991689770381	0.999145772747	1	0.899371069182	0.109831029186
phoP	tuaD	20.0	20.0	0.993736378389	0.999144397917	1	0.899686520376	0.110215053763
sigD	yfmS	20.0	20.0	0.986183208235	0.999136492649	1	0.9	0.110599078341
mta	bmr	20.0	20.0	0.989712019935	0.999136492649	1	0.90031152648	0.110983102919
xpf	xkzA	20.0	20.0	0.988466627532	0.999133513852	0	0.89751552795	0.110983102919
yxaF	yxaH	-20.0	20.0	0.988600911959	0.999132597299	-1	0.897832817337	0.111367127496
sigG	yuzM	20.0	20.0	0.990459229104	0.999127556259	0	0.895061728395	0.111367127496
yhjM	glcP	20.0	20.0	0.995588397831	0.999125150308	1	0.895384615385	0.111751152074
sinR	epsB	-20.0	20.0	0.989682372953	0.999123317202	-1	0.895705521472	0.112135176651
pucR	pucE	20.0	20.0	0.997760499977	0.999123317202	1	0.896024464832	0.112519201229
sigG	yurZ	20.0	20.0	0.990764169429	0.999122973494	0	0.893292682927	0.112519201229
sigG	yfhS	20.0	20.0	0.992817644354	0.999122858925	0	0.890577507599	0.112519201229
ccpA	yflN	-20.0	20.0	0.989965800362	0.999114380812	-1	0.890909090909	0.112903225806
ycbG	ycbD	-20.0	20.0	0.990927355382	0.999110370893	-1	0.891238670695	0.113287250384
sigG	ycgH	20.0	20.0	0.990252775339	0.999104642438	0	0.888554216867	0.113287250384
xpf	xkzB	20.0	20.0	0.989824016846	0.999093529234	0	0.885885885886	0.113287250384
xpf	xkdW	20.0	20.0	0.992806441424	0.999076687576	0	0.883233532934	0.113287250384
spoIVCB	ydgB	20.0	20.0	0.990286003105	0.999074625332	1	0.883582089552	0.113671274962
xpf	xkdN	20.0	20.0	0.986659511322	0.999073937917	0	0.880952380952	0.113671274962
xpf	xkdT	20.0	20.0	0.986837170282	0.999066720064	0	0.878338278932	0.113671274962
fur	besA	-20.0	20.0	0.988115372554	0.999066605494	-1	0.878698224852	0.114055299539
sigG	yhcM	20.0	20.0	0.984761482175	0.999063626698	1	0.879056047198	0.114439324117
spoIVCB	yodH	20.0	20.0	0.987273666692	0.999063397559	1	0.879411764706	0.114823348694
yvcP	yvcS	20.0	20.0	0.989531556141	0.999061908161	1	0.879765395894	0.115207373272
codY	dppA	-20.0	20.0	0.989445666716	0.999059043933	-1	0.880116959064	0.115591397849
purR	purB	-20.0	20.0	0.989273583205	0.999058929364	-1	0.880466472303	0.115975422427
xpf	xkdU	20.0	20.0	0.987659093365	0.999057325397	0	0.877906976744	0.115975422427
phoP	pstA	20.0	20.0	0.99035541385	0.99905698169	1	0.878260869565	0.116359447005
czrA	yrdP	-20.0	20.0	0.988333818157	0.999055034015	-1	0.878612716763	0.116743471582
spoIVCB	lipC	20.0	20.0	0.988333422373	0.999050222112	1	0.878962536023	0.11712749616
purR	purQ	-20.0	20.0	0.987592319422	0.99904919099	-1	0.879310344828	0.117511520737
sigE	ylaM	20.0	20.0	0.99492562856	0.999042087706	0	0.876790830946	0.117511520737
gerE	sspG	20.0	20.0	0.987744410791	0.999041171153	1	0.877142857143	0.117895545315
phoP	phoA	20.0	20.0	0.994841700441	0.999040712876	1	0.877492877493	0.118279569892
sigE	yhbH	20.0	20.0	0.989229974948	0.999040140031	1	0.877840909091	0.11866359447
sigE	cwlJ	20.0	20.0	0.990883250743	0.999039796324	1	0.878186968839	0.119047619048
sigG	yraD	20.0	20.0	0.989224768285	0.999038306925	1	0.878531073446	0.119431643625
sigE	spoVID	20.0	20.0	0.990725981498	0.999038077787	1	0.878873239437	0.119815668203
sigG	ypeB	20.0	20.0	0.985315401194	0.999036817527	1	0.879213483146	0.12019969278
sigB	yxbG	20.0	20.0	0.98709154624	0.999035900974	1	0.879551820728	0.120583717358
sigE	ymaF	20.0	20.0	0.992323476482	0.999031089072	0	0.877094972067	0.120583717358
xpf	xkdE	20.0	20.0	0.983693275724	0.999026735446	1	0.877437325905	0.120967741935
sigD	fliD	20.0	20.0	0.985259625986	0.999026735446	1	0.877777777778	0.121351766513
purR	purL	-20.0	20.0	0.988051351344	0.999022954665	-1	0.87811634349	0.121735791091
sigG	csgA	20.0	20.0	0.994858041765	0.999022152681	1	0.878453038674	0.122119815668
csoR	ycnJ	-20.0	20.0	0.988655507954	0.999012643446	-1	0.878787878788	0.122503840246
xpf	xkdX	20.0	20.0	0.991899617089	0.999009091803	0	0.876373626374	0.122503840246
spoIVCB	ykzV	20.0	20.0	0.989768956395	0.999004738177	0	0.87397260274	0.122503840246
sigD	yvyG	20.0	20.0	0.986374849463	0.999003592486	1	0.874316939891	0.122887864823
sigF	ytfI	20.0	20.0	0.99384837962	0.998998436876	1	0.874659400545	0.123271889401
phoP	pstC	20.0	20.0	0.98765487571	0.998995687218	1	0.875	0.123655913978
sigD	lytF	20.0	20.0	0.990667124119	0.998991791868	1	0.875338753388	0.124039938556
xpf	xkdO	20.0	20.0	0.982545453105	0.998990531608	0	0.872972972973	0.124039938556
sigE	yocN	20.0	20.0	0.989765668679	0.998981709787	0	0.870619946092	0.124039938556
sigE	spoIIID	20.0	20.0	0.990061689065	0.998981595218	1	0.870967741935	0.124423963134
yuaC	opuBC	-20.0	20.0	0.985816748503	0.998981480649	-1	0.871313672922	0.124807987711
spoIVCB	yhcO	20.0	20.0	0.985835877469	0.998981251511	1	0.871657754011	0.125192012289
sigD	lytB	20.0	20.0	0.988430832031	0.998980220389	1	0.872	0.125576036866
aseR	ydfA	-20.0	20.0	0.987219397943	0.998977699868	-1	0.872340425532	0.125960061444
sigE	cypA	20.0	20.0	0.994287906567	0.99897747073	0	0.870026525199	0.125960061444
pucR	pucC	20.0	20.0	0.995876737796	0.998973460811	1	0.87037037037	0.126344086022
sigD	epr	20.0	20.0	0.987863583796	0.998972773397	1	0.870712401055	0.126728110599
spoIVCB	cotW	20.0	20.0	0.992827532505	0.998966357527	1	0.871052631579	0.127112135177
acoR	acoB	20.0	20.0	0.985308920552	0.998955473462	1	0.871391076115	0.127496159754
spoIVCB	cotB	20.0	20.0	0.985788172946	0.998953869494	1	0.871727748691	0.127880184332
yvcP	yvcR	20.0	20.0	0.987236154639	0.998948255608	1	0.872062663185	0.128264208909
spoIVCB	yngK	20.0	20.0	0.986745429089	0.998941496031	1	0.872395833333	0.128648233487
bkdR	ptb	20.0	20.0	0.986400139135	0.998938746372	1	0.872727272727	0.129032258065
yesS	yesV	20.0	20.0	0.983538612334	0.998934392746	1	0.873056994819	0.129416282642
sigG	gerD	20.0	20.0	0.985923822302	0.99893129938	1	0.87338501292	0.12980030722
fur	feuA	-20.0	20.0	0.985819413598	0.998927747738	-1	0.873711340206	0.130184331797
gerE	yurS	20.0	20.0	0.984327358672	0.99892625834	1	0.874035989717	0.130568356375
sigG	yoaR	20.0	20.0	0.986787552836	0.998925570925	1	0.874358974359	0.130952380952
sinR	epsA	-20.0	20.0	0.984067677449	0.998924768941	-1	0.874680306905	0.13133640553
sigE	ywdL	20.0	20.0	0.988502528418	0.998924425234	1	0.875	0.131720430108
sigE	yozN	20.0	20.0	0.985900469787	0.998924196096	0	0.872773536896	0.131720430108
comK	comFA	20.0	20.0	0.984413982125	0.998923852388	1	0.873096446701	0.132104454685
sigD	pgdS	20.0	20.0	0.987404152264	0.998922706697	1	0.873417721519	0.132488479263
sigB	yfkE	20.0	20.0	0.985969679559	0.998917551088	1	0.873737373737	0.13287250384
sinR	epsG	-20.0	20.0	0.9874099495	0.998913770307	-1	0.874055415617	0.133256528418
sigB	ysnF	20.0	20.0	0.985337863059	0.998911478925	1	0.874371859296	0.133640552995
phoP	pstBB	20.0	20.0	0.985093499826	0.998906781592	1	0.874686716792	0.134024577573
acoR	acoA	20.0	20.0	0.984504641017	0.998902427966	1	0.875	0.134408602151
malR	malA	20.0	20.0	0.985272251986	0.998901969689	1	0.875311720698	0.134792626728
sigF	yjbA	20.0	20.0	0.985034783989	0.998900136584	1	0.875621890547	0.135176651306
rocR	rocA	20.0	20.0	0.985524839711	0.998899678307	1	0.875930521092	0.135560675883
sigE	cotJA	20.0	20.0	0.983678849627	0.998892460453	1	0.876237623762	0.135944700461
fnr	arfM	20.0	20.0	0.984208636934	0.998889367088	1	0.876543209877	0.136328725038
spoIVCB	ytlD	20.0	20.0	0.9836257175	0.998888565104	1	0.87684729064	0.136712749616
sinR	epsK	-20.0	20.0	0.985248049523	0.998887304844	-1	0.87714987715	0.137096774194
sigE	sqhC	20.0	20.0	0.991224028603	0.998886273722	1	0.877450980392	0.137480798771
sigB	cypC	20.0	20.0	0.988874639707	0.998881805527	1	0.877750611247	0.137864823349
sinR	epsJ	-20.0	20.0	0.984401461048	0.998872181722	-1	0.878048780488	0.138248847926
phoP	tuaC	20.0	20.0	0.985978824917	0.998867828096	1	0.878345498783	0.138632872504
padR	yveG	-20.0	20.0	0.983484692413	0.998864963868	-1	0.878640776699	0.139016897081
yvfI	yvfW	-20.0	20.0	0.983239526814	0.998863016193	-1	0.878934624697	0.139400921659
fur	fhuB	-20.0	20.0	0.982911899781	0.998861297657	-1	0.87922705314	0.139784946237
sigB	yflA	20.0	20.0	0.982713633963	0.998854881787	1	0.879518072289	0.140168970814
comK	comGE	20.0	20.0	0.982386615523	0.99885316325	1	0.879807692308	0.140552995392
sigG	yndM	20.0	20.0	0.986897351416	0.998843997722	0	0.877697841727	0.140552995392
fadR	yusK	-20.0	20.0	0.981759264647	0.998843654014	-1	0.877990430622	0.140937019969
spoIVCB	yqzO	20.0	20.0	0.99066804447	0.998841362632	0	0.875894988067	0.140937019969
spoIVCB	yeeK	20.0	20.0	0.98329053338	0.998839529527	1	0.87619047619	0.141321044547
fur	fhuD	-20.0	20.0	0.982954659047	0.998834832193	-1	0.87648456057	0.141705069124
sigE	glnH	20.0	20.0	0.982004168737	0.998834030209	1	0.876777251185	0.142089093702
sigE	spoIVA	20.0	20.0	0.982832926707	0.998833457364	1	0.87706855792	0.14247311828
spoIVCB	ytxO	20.0	20.0	0.980032770269	0.998832082535	1	0.877358490566	0.142857142857
sigE	yngF	20.0	20.0	0.998234929658	0.998827385201	1	0.877647058824	0.143241167435
sigB	yerD	20.0	20.0	0.987524443752	0.99882623951	1	0.8779342723	0.143625192012
sigD	lytC	20.0	20.0	0.984333561352	0.998822573299	1	0.878220140515	0.14400921659
ahrC	rocD	20.0	20.0	0.980952984533	0.998820167348	1	0.878504672897	0.144393241167
sigE	usd	20.0	20.0	0.981661120705	0.998819594502	1	0.878787878788	0.144777265745
hrcA	dnaK	-20.0	20.0	0.982870023516	0.998817073982	-1	0.879069767442	0.145161290323
phoP	pstBA	20.0	20.0	0.983457799719	0.998807793884	1	0.879350348028	0.1455453149
sigG	ybxH	20.0	20.0	0.990887211553	0.998802523705	1	0.87962962963	0.145929339478
sigE	alrB	20.0	20.0	0.987341072034	0.998800346892	1	0.879907621247	0.146313364055
splA	splB	-20.0	20.0	0.984297580265	0.998799544909	-1	0.880184331797	0.146697388633
frlR	frlB	-20.0	20.0	0.984394461619	0.998799201201	-1	0.880459770115	0.14708141321
yxdJ	yxeA	20.0	20.0	0.979790940388	0.99879553499	1	0.880733944954	0.147465437788
sigD	flgL	20.0	20.0	0.98273898371	0.998789004551	1	0.881006864989	0.147849462366
sigW	yvlA	20.0	20.0	0.982939776151	0.99878144299	1	0.881278538813	0.148233486943
ycbG	ycbC	-20.0	20.0	0.983239684679	0.998777662209	-1	0.881548974943	0.148617511521
birA	bioY	-20.0	20.0	0.981623719909	0.998775141689	0	0.879545454545	0.148617511521
sigE	spoIID	20.0	20.0	0.985829858201	0.998772048323	1	0.879818594104	0.149001536098
mtlR	mtlF	20.0	20.0	0.978257213525	0.998771246339	1	0.880090497738	0.149385560676
sigE	yqfC	20.0	20.0	0.991710091705	0.998770444356	1	0.880361173815	0.149769585253
sigG	gerBA	20.0	20.0	0.979373702434	0.998768382112	1	0.880630630631	0.150153609831
sigG	sspJ	20.0	20.0	0.984148502251	0.998766892713	1	0.880898876404	0.150537634409
fur	dhbA	-20.0	20.0	0.980416222912	0.998762653657	-1	0.881165919283	0.150921658986
kdgR	kduD	-20.0	20.0	0.981856992805	0.998758872876	-1	0.881431767338	0.151305683564
sigE	prpD	20.0	20.0	0.977934780803	0.998758529169	1	0.881696428571	0.151689708141
comK	comGD	20.0	20.0	0.979279847743	0.998757727185	1	0.881959910913	0.152073732719
spoIVCB	yfnD	20.0	20.0	0.986681210874	0.998756810632	1	0.882222222222	0.152457757296
kipR	ycsG	-20.0	20.0	0.983524330356	0.998756696063	-1	0.882483370288	0.152841781874
sigG	yhdC	20.0	20.0	0.980587666655	0.99875451925	0	0.880530973451	0.152841781874
xpf	xhlB	20.0	20.0	0.979053972105	0.998754060974	0	0.878587196468	0.152841781874
fur	dhbB	-20.0	20.0	0.980550969632	0.998747072258	-1	0.878854625551	0.153225806452
araR	abfA	-20.0	20.0	0.979757678871	0.998746499413	-1	0.879120879121	0.153609831029
ydiH	cydB	-20.0	20.0	0.982669898833	0.998746499413	-1	0.879385964912	0.153993855607
sigD	yvyC	20.0	20.0	0.982979643971	0.99873916699	1	0.879649890591	0.154377880184
sigE	ykvU	20.0	20.0	0.98022720072	0.998735844486	1	0.879912663755	0.154761904762
sigE	glnQ	20.0	20.0	0.980010741624	0.998735042502	1	0.880174291939	0.155145929339
acoR	acoC	20.0	20.0	0.982223615244	0.99873149086	1	0.880434782609	0.155529953917
sigB	yqhB	20.0	20.0	0.983732325618	0.998726793526	1	0.880694143167	0.155913978495
ycnK	ycnI	-20.0	20.0	0.984306838316	0.998726106112	0	0.878787878788	0.155913978495
spoIVCB	fadM	20.0	20.0	0.981719466844	0.998725418697	0	0.876889848812	0.155913978495
ccpN	pckA	-20.0	20.0	0.979873572915	0.998715680323	-1	0.877155172414	0.156298003072
yetL	yetM	-20.0	20.0	0.978716164582	0.998714420063	-1	0.877419354839	0.15668202765
arsR	yqcK	-20.0	20.0	0.981704643077	0.998712930665	-1	0.877682403433	0.157066052227
sigE	yhxC	20.0	20.0	0.979779266663	0.998711899543	1	0.877944325482	0.157450076805
sigF	ynzL	20.0	20.0	0.981044522699	0.998710639282	0	0.876068376068	0.157450076805
fur	dhbC	-20.0	20.0	0.979210735126	0.998708462469	-1	0.876332622601	0.157834101382
fur	ycgT	-20.0	20.0	0.980544643996	0.998704796258	-1	0.876595744681	0.15821812596
comK	nin	20.0	20.0	0.976241563973	0.998700442632	1	0.876857749469	0.158602150538
ahrC	rocE	20.0	20.0	0.97835443013	0.998700442632	1	0.877118644068	0.158986175115
sigG	yngL	20.0	20.0	0.976917324767	0.998698953234	0	0.875264270613	0.158986175115
comK	comGC	20.0	20.0	0.978308915249	0.998697578404	1	0.87552742616	0.159370199693
ahrC	rocB	20.0	20.0	0.987816507992	0.998697234697	1	0.875789473684	0.15975422427
fur	dhbE	-20.0	20.0	0.979071097592	0.99869689099	-1	0.876050420168	0.160138248848
ccpA	citM	-20.0	20.0	0.977545956087	0.998696203575	-1	0.876310272537	0.160522273425
sigE	scoA	20.0	20.0	0.978555839822	0.998691964518	1	0.876569037657	0.160906298003
sigW	yvlB	20.0	20.0	0.979969273075	0.998691391673	1	0.876826722338	0.161290322581
sigG	yraF	20.0	20.0	0.989913068857	0.998689673136	1	0.877083333333	0.161674347158
yraB	yraA	20.0	20.0	0.980754547451	0.998689673136	1	0.877338877339	0.162058371736
araR	araN	-20.0	20.0	0.979569584022	0.998685777786	-1	0.877593360996	0.162442396313
fur	ykuP	-20.0	20.0	0.977985886912	0.998684861234	-1	0.87784679089	0.162826420891
cssR	htrB	20.0	20.0	0.97590982163	0.998683600973	1	0.878099173554	0.163210445469
sigD	mcpA	20.0	20.0	0.9770046001	0.998683486404	1	0.878350515464	0.163594470046
sigW	spo0M	20.0	20.0	0.980066327206	0.998681882437	1	0.878600823045	0.163978494624
sigD	flgK	20.0	20.0	0.981075207416	0.99868153873	1	0.878850102669	0.164362519201
fur	fhuG	-20.0	20.0	0.974355587903	0.998680622177	-1	0.879098360656	0.164746543779
spoIVCB	yppG	20.0	20.0	0.979667568987	0.998675237429	0	0.877300613497	0.164746543779
sigD	yjbJ	20.0	20.0	0.980962481813	0.99867512286	1	0.877551020408	0.165130568356
sigW	yndN	20.0	20.0	0.981496590639	0.998673633461	1	0.877800407332	0.165514592934
spoIVCB	yodN	20.0	20.0	0.983852551021	0.998672716908	0	0.876016260163	0.165514592934
padR	padC	-20.0	20.0	0.98003935678	0.99867248777	-1	0.876267748479	0.165898617512
fadR	fadN	-20.0	20.0	0.978008764932	0.998671112941	-1	0.876518218623	0.166282642089
sigD	lytD	20.0	20.0	0.982634155885	0.998668821559	1	0.876767676768	0.166666666667
mtlR	mtlD	20.0	20.0	0.984194490656	0.998665728193	1	0.877016129032	0.167050691244
comK	comEA	20.0	20.0	0.974950664576	0.998648771965	1	0.877263581489	0.167434715822
phoP	tuaA	20.0	20.0	0.984641595837	0.998646251445	1	0.877510040161	0.167818740399
czrA	copB	-20.0	20.0	0.978074499982	0.998645449461	-1	0.877755511022	0.168202764977
ccpC	icd	-20.0	20.0	0.985068830087	0.998644532908	-1	0.878	0.168586789555
acoR	acoL	20.0	20.0	0.979508729002	0.998643387217	1	0.878243512974	0.168970814132
sigB	ydaD	20.0	20.0	0.988912293389	0.998643158079	1	0.878486055777	0.16935483871
sigO	oxdC	20.0	20.0	0.979734484791	0.998640179282	1	0.878727634195	0.169738863287
ccpA	araD	-20.0	20.0	0.973045121223	0.998639377299	-1	0.878968253968	0.170122887865
nadR	safA	-20.0	20.0	0.977743297152	0.998638460746	0	0.877227722772	0.170122887865
sinR	epsM	-20.0	20.0	0.976994367855	0.998635252811	-1	0.877470355731	0.170506912442
sigE	yrdD	20.0	20.0	0.982119898638	0.998632503152	0	0.87573964497	0.170506912442
bscR	cypB	-20.0	20.0	0.980245152088	0.99863147203	-1	0.875984251969	0.17089093702
sigE	ytvI	20.0	20.0	0.975979681957	0.998626087282	1	0.876227897839	0.171274961598
comK	comEC	20.0	20.0	0.976426339658	0.998623223055	1	0.876470588235	0.171658986175
sigF	yphA	20.0	20.0	0.986555109595	0.998619900551	1	0.876712328767	0.172043010753
zur	adcC	-20.0	20.0	0.977863940752	0.998618411152	-1	0.876953125	0.17242703533
natR	natA	20.0	20.0	0.971421464288	0.998618296583	1	0.877192982456	0.172811059908
spoIVCB	yojB	20.0	20.0	0.984645106359	0.998615776063	0	0.875486381323	0.172811059908
fnr	ywiC	20.0	20.0	0.980119888334	0.998615317786	0	0.873786407767	0.172811059908
comK	comGF	20.0	20.0	0.978437588098	0.998612453559	1	0.874031007752	0.173195084485
zur	rpsN	-20.0	20.0	0.978529010179	0.998607068811	-1	0.874274661509	0.173579109063
sinR	tasA	-20.0	20.0	0.976692427195	0.998604204583	-1	0.874517374517	0.173963133641
spoIVCB	yxeE	20.0	20.0	0.970848787298	0.998603173461	1	0.874759152216	0.174347158218
spoIVCB	ytlA	20.0	20.0	0.976756318584	0.998600882079	1	0.875	0.174731182796
ybbB	feuA	20.0	20.0	0.977255992013	0.998599163542	1	0.875239923225	0.175115207373
sinR	epsL	-20.0	20.0	0.979676401988	0.998593778794	-1	0.875478927203	0.175499231951
xpf	xtmB	20.0	20.0	0.973728472628	0.998591716551	1	0.875717017208	0.175883256528
mtlR	mtlA	20.0	20.0	0.973169683942	0.998590799998	1	0.875954198473	0.176267281106
sigD	flgD	20.0	20.0	0.975423083511	0.99859045629	1	0.87619047619	0.176651305684
licR	licH	20.0	20.0	0.977912505621	0.998588623185	1	0.876425855513	0.177035330261
sinR	sipW	-20.0	20.0	0.974919330735	0.998588394046	-1	0.876660341556	0.177419354839
sigD	ybdO	20.0	20.0	0.97825637352	0.998585644388	1	0.876893939394	0.177803379416
sigW	ydbS	20.0	20.0	0.978920422022	0.99858541525	1	0.877126654064	0.178187403994
fur	yxeB	-20.0	20.0	0.973944248947	0.998583353006	-1	0.877358490566	0.178571428571
natR	natB	20.0	20.0	0.969587905691	0.99858025964	1	0.877589453861	0.178955453149
gerE	cgeB	20.0	20.0	0.976257453881	0.998579915933	1	0.877819548872	0.179339477727
zur	yrpE	-20.0	20.0	0.983258654474	0.998577968258	0	0.87617260788	0.179339477727
fur	ykuN	-20.0	20.0	0.975415465174	0.998576593429	-1	0.876404494382	0.179723502304
ytlI	ytmI	20.0	20.0	0.987609893316	0.998575218599	1	0.876635514019	0.180107526882
xpf	xhlA	20.0	20.0	0.977977103689	0.998574989461	0	0.875	0.180107526882
zur	adcA	-20.0	20.0	0.977115832746	0.998573614632	-1	0.875232774674	0.180491551459
sigE	ylbO	20.0	20.0	0.987887740473	0.998568917298	1	0.875464684015	0.180875576037
xpf	xtmA	20.0	20.0	0.972284773583	0.998568802729	1	0.875695732839	0.181259600614
sigF	gpr	20.0	20.0	0.987174359378	0.998565938502	1	0.875925925926	0.181643625192
spoIVCB	ypzD	20.0	20.0	0.977417406207	0.998564563672	0	0.874306839187	0.181643625192
comK	comC	20.0	20.0	0.973828324859	0.99856353255	1	0.874538745387	0.18202764977
sigB	yfkI	20.0	20.0	0.984119219106	0.998563417981	1	0.874769797422	0.182411674347
spoIVCB	yndL	20.0	20.0	0.984188805931	0.998562501429	1	0.875	0.182795698925
purR	purF	-20.0	20.0	0.974906160299	0.99856227229	-1	0.875229357798	0.183179723502
