regulator	target	beta.sign.sum	beta.non.zero	var.exp.median	combined_confidences	prior	precision	recall
sigW	yknW	20.0	20.0	0.968460132494	0.999222213651	1	0.896551724138	0.0988593155894
ccpB	gntR	-20.0	20.0	0.961585567072	0.999220505732	-1	0.896907216495	0.0992395437262
ansR	ansA	-20.0	20.0	0.960763448964	0.999218114645	-1	0.897260273973	0.0996197718631
frlR	frlM	-20.0	20.0	0.953278647091	0.99921674831	-1	0.897610921502	0.1
aseR	ydfA	-20.0	20.0	0.966076417986	0.999216179004	-1	0.897959183673	0.100380228137
comK	comFA	20.0	20.0	0.962660929351	0.999215154252	1	0.898305084746	0.100760456274
yesS	yesZ	20.0	20.0	0.953961041247	0.999214698807	1	0.898648648649	0.101140684411
comK	comEB	20.0	20.0	0.959247244486	0.999214584946	1	0.89898989899	0.101520912548
cymR	ytmO	-20.0	20.0	0.950790938474	0.999214129501	-1	0.89932885906	0.101901140684
yhjM	ntdB	20.0	20.0	0.955517467666	0.999212535443	1	0.899665551839	0.102281368821
sigE	yeaA	20.0	20.0	0.966105906137	0.999211738414	1	0.9	0.102661596958
spoIVCB	yngK	20.0	20.0	0.9593519783	0.999207297824	1	0.900332225914	0.103041825095
ahrC	argJ	-20.0	20.0	0.979012078036	0.999205248321	-1	0.900662251656	0.103422053232
sigE	yjmF	20.0	20.0	0.957465698013	0.999203995847	1	0.90099009901	0.103802281369
sigY	yxlC	20.0	20.0	0.952766701781	0.999203198819	1	0.901315789474	0.104182509506
csoR	copA	-20.0	20.0	0.950712291152	0.999203084957	-1	0.901639344262	0.104562737643
spoIVCB	ytlC	20.0	20.0	0.956914483134	0.99920240179	1	0.901960784314	0.104942965779
sigG	yitF	20.0	20.0	0.954207112491	0.999201604761	1	0.902280130293	0.105323193916
comK	comGB	20.0	20.0	0.9681255737	0.999201035454	1	0.902597402597	0.105703422053
spoIVCB	yfnH	20.0	20.0	0.955220826291	0.999200010703	1	0.902912621359	0.10608365019
sigD	motA	20.0	20.0	0.948930119613	0.999199555258	1	0.903225806452	0.106463878327
sigD	fliT	20.0	20.0	0.957582542489	0.999198758229	1	0.903536977492	0.106844106464
glnL	ybgJ	20.0	20.0	0.953348980226	0.999197733478	1	0.903846153846	0.107224334601
sigE	yxjC	20.0	20.0	0.951987809088	0.999190674079	1	0.904153354633	0.107604562738
xpf	xkdP	20.0	20.0	0.970436430015	0.999189307743	0	0.90127388535	0.107604562738
comK	ssbB	20.0	20.0	0.94435182011	0.999186461212	1	0.901587301587	0.107984790875
czrA	czcD	-20.0	20.0	0.964984026926	0.999185094876	-1	0.901898734177	0.108365019011
sigW	yceC	20.0	20.0	0.956181676714	0.99918452557	1	0.902208201893	0.108745247148
gmuR	gmuA	-20.0	20.0	0.957513828378	0.999183500819	-1	0.90251572327	0.109125475285
sigG	yraG	20.0	20.0	0.951001110356	0.999179060229	1	0.902821316614	0.109505703422
ytlI	tcyL	20.0	20.0	0.958810515805	0.999174619639	1	0.903125	0.109885931559
purR	purB	-20.0	20.0	0.952664557296	0.999169154298	-1	0.903426791277	0.110266159696
sigE	prkA	20.0	20.0	0.942802560173	0.999168926576	1	0.903726708075	0.110646387833
purR	purC	-20.0	20.0	0.957854531949	0.999168584992	-1	0.904024767802	0.11102661597
purR	purQ	-20.0	20.0	0.956312058787	0.999167674102	-1	0.904320987654	0.111406844106
bltR	blt	20.0	20.0	0.954189003599	0.999161867177	1	0.904615384615	0.111787072243
ccpA	yflN	-20.0	20.0	0.951430882725	0.99916038698	-1	0.90490797546	0.11216730038
sigW	ydbT	20.0	20.0	0.960335043615	0.999156515697	1	0.905198776758	0.112547528517
ycbG	gudP	-20.0	20.0	0.950726628967	0.999154580055	-1	0.905487804878	0.112927756654
sigW	yvlB	20.0	20.0	0.952319934019	0.999153783027	1	0.905775075988	0.113307984791
sigW	ydjG	20.0	20.0	0.949081739906	0.999150139466	0	0.90303030303	0.113307984791
spoIVCB	spsI	20.0	20.0	0.946275551808	0.999148659269	1	0.90332326284	0.113688212928
ycbG	ycbD	-20.0	20.0	0.96328701964	0.999146723628	-1	0.903614457831	0.114068441065
sigW	pspA	20.0	20.0	0.955713308441	0.999145698876	1	0.903903903904	0.114448669202
sigF	ytfJ	20.0	20.0	0.952519403606	0.999142738483	1	0.904191616766	0.114828897338
frlR	frlB	-20.0	20.0	0.950852774601	0.999141144425	-1	0.90447761194	0.115209125475
sigE	yngHB	20.0	20.0	0.948019992236	0.999137500865	0	0.901785714286	0.115209125475
sigG	yhcN	20.0	20.0	0.950000769445	0.999136817697	1	0.902077151335	0.115589353612
fur	dhbE	-20.0	20.0	0.946832576	0.999134540472	-1	0.902366863905	0.115969581749
comK	comC	20.0	20.0	0.95154802775	0.999127822657	1	0.902654867257	0.116349809886
ahrC	rocE	20.0	20.0	0.952337607961	0.99912725335	1	0.902941176471	0.116730038023
spoIVCB	cotB	20.0	20.0	0.946230258875	0.999123040483	1	0.903225806452	0.11711026616
ansR	aspA	-20.0	20.0	0.945000861306	0.999122357315	-1	0.90350877193	0.117490494297
spoIVCB	ypqA	20.0	20.0	0.951921774532	0.999122015732	1	0.903790087464	0.117870722433
spoIVCB	asd	20.0	20.0	0.95848039823	0.99912190187	1	0.904069767442	0.11825095057
fur	efeM	-20.0	20.0	0.946254658126	0.999118941477	-1	0.904347826087	0.118631178707
sigE	yloB	20.0	20.0	0.951207329889	0.999115184055	0	0.901734104046	0.118631178707
comK	glcR	20.0	20.0	0.94818554459	0.999114956333	1	0.902017291066	0.119011406844
sigW	cypB	20.0	20.0	0.94425429228	0.999110401882	1	0.902298850575	0.119391634981
sigW	yvlD	20.0	20.0	0.947845684824	0.999108352379	1	0.902578796562	0.119771863118
spoIVCB	yrzN	20.0	20.0	0.950225728101	0.999104367234	0	0.9	0.119771863118
phoP	pstC	20.0	20.0	0.947401082656	0.999103684067	1	0.900284900285	0.120152091255
sigE	spoVB	20.0	20.0	0.949447196831	0.999102317732	1	0.900568181818	0.120532319392
liaR	liaH	20.0	20.0	0.944799799756	0.999100268229	1	0.900849858357	0.120912547529
yvfI	yvfW	-20.0	20.0	0.948772763132	0.999100154367	-1	0.901129943503	0.121292775665
comK	hxlR	20.0	20.0	0.95116222642	0.999099357339	0	0.898591549296	0.121292775665
sinR	epsC	-20.0	20.0	0.952705942119	0.999097421697	-1	0.898876404494	0.121673003802
ytlI	tcyJ	20.0	20.0	0.947102876634	0.999094005859	1	0.899159663866	0.122053231939
bkdR	lpdV	20.0	20.0	0.947497833355	0.999090931604	1	0.899441340782	0.122433460076
cymR	tcyL	-20.0	20.0	0.951064662307	0.999090248437	-1	0.899721448468	0.122813688213
sigF	dacF	20.0	20.0	0.950386843621	0.999086491015	1	0.9	0.12319391635
sigE	cypA	20.0	20.0	0.943768225718	0.999080000922	0	0.897506925208	0.12319391635
purR	purL	-20.0	20.0	0.949805763278	0.999074763304	-1	0.897790055249	0.123574144487
sigY	yxlE	20.0	20.0	0.965739396927	0.999073055385	1	0.898071625344	0.123954372624
ycgP	ycgM	20.0	20.0	0.947264373547	0.999073055385	1	0.898351648352	0.12433460076
ytlI	tcyN	20.0	20.0	0.9468462798	0.999070094992	1	0.898630136986	0.124714828897
sinR	epsA	-20.0	20.0	0.948741881402	0.999065768263	-1	0.898907103825	0.125095057034
ahrC	argF	-20.0	20.0	0.935486108077	0.999062694009	-1	0.899182561308	0.125475285171
sigE	spmA	20.0	20.0	0.944273964551	0.999062352425	1	0.899456521739	0.125855513308
bkdR	bcd	20.0	20.0	0.94227857007	0.999056317778	1	0.89972899729	0.126235741445
ahrC	argI	20.0	20.0	0.948453314292	0.999051991049	1	0.9	0.126615969582
codY	frlM	-20.0	20.0	0.949456224818	0.999051649466	-1	0.900269541779	0.126996197719
ahrC	argD	-20.0	20.0	0.969638600908	0.999049713824	-1	0.900537634409	0.127376425856
comK	comEC	20.0	20.0	0.948039673239	0.999049599963	1	0.900804289544	0.127756653992
sigG	sspP	20.0	20.0	0.942180386633	0.999048233627	1	0.901069518717	0.128136882129
resD	albC	20.0	20.0	0.947897311998	0.999045500957	1	0.901333333333	0.128517110266
sigD	flgK	20.0	20.0	0.945338108877	0.999043679177	1	0.901595744681	0.128897338403
bkdR	ptb	20.0	20.0	0.945312755445	0.99904310987	1	0.901856763926	0.12927756654
sigM	yhdL	20.0	20.0	0.953338524817	0.999042085119	1	0.902116402116	0.129657794677
fur	fhuD	-20.0	20.0	0.942436793898	0.999040604922	-1	0.902374670185	0.130038022814
sigE	yngE	20.0	20.0	0.939757010025	0.999040035616	1	0.902631578947	0.130418250951
sigD	epr	20.0	20.0	0.945786268376	0.999037872252	1	0.902887139108	0.130798479087
adaA	adaB	20.0	20.0	0.941018316835	0.99903775839	1	0.903141361257	0.131178707224
sigY	yxlG	20.0	20.0	0.962746029817	0.999033317801	1	0.903394255875	0.131558935361
sigE	spmB	20.0	20.0	0.940993706498	0.999030015824	1	0.903645833333	0.131939163498
spoIVCB	yjzK	20.0	20.0	0.953289791073	0.999029788101	0	0.901298701299	0.131939163498
fur	efeU	-20.0	20.0	0.943416513281	0.99902967424	-1	0.901554404145	0.132319391635
ylaC	ylaB	20.0	20.0	0.941242866519	0.999028535627	1	0.90180878553	0.132699619772
comK	yvyG	20.0	20.0	0.955749022029	0.999028080182	1	0.90206185567	0.133079847909
purR	purF	-20.0	20.0	0.943754233444	0.999026827708	-1	0.902313624679	0.133460076046
sigD	fliD	20.0	20.0	0.957357662811	0.999024436622	1	0.902564102564	0.133840304183
ycgP	ycgN	20.0	20.0	0.942134463644	0.999024436622	1	0.902813299233	0.134220532319
sinR	epsK	-20.0	20.0	0.942036298505	0.999023867315	-1	0.90306122449	0.134600760456
ahrC	argB	-20.0	20.0	0.973430575315	0.999022273257	-1	0.903307888041	0.134980988593
malR	malA	20.0	20.0	0.937047746442	0.999020793061	1	0.903553299492	0.13536121673
malR	malP	20.0	20.0	0.955477085466	0.999016580194	1	0.903797468354	0.135741444867
sigG	yusN	20.0	20.0	0.943375887667	0.999016580194	1	0.90404040404	0.136121673004
ytlI	ytmI	20.0	20.0	0.946391919166	0.999015441581	1	0.904282115869	0.136501901141
iolR	iolJ	-20.0	20.0	0.939612487656	0.999008723766	-1	0.904522613065	0.136882129278
phoP	pstA	20.0	20.0	0.948929622622	0.999007699015	1	0.904761904762	0.137262357414
cymR	tcyM	-20.0	20.0	0.931069737974	0.998996996055	-1	0.905	0.137642585551
sigE	yngF	20.0	20.0	0.933114982926	0.998994491107	1	0.905236907731	0.138022813688
codY	ilvC	-20.0	20.0	0.934406735348	0.998993921801	-1	0.905472636816	0.138403041825
bkdR	bkdAB	20.0	20.0	0.935275172526	0.998986976263	1	0.90570719603	0.138783269962
bkdR	buk	20.0	20.0	0.93855684287	0.998985609928	1	0.905940594059	0.139163498099
levR	levD	20.0	20.0	0.938996534261	0.998984471315	1	0.906172839506	0.139543726236
ganR	ganA	-20.0	20.0	0.959364848406	0.998983218841	-1	0.906403940887	0.139923954373
licR	licH	20.0	20.0	0.952685724669	0.998982535673	1	0.906633906634	0.14030418251
sigE	yxjF	20.0	20.0	0.93939500058	0.998981169338	1	0.906862745098	0.140684410646
rok	ykrL	-20.0	20.0	0.941605618288	0.998980713893	-1	0.907090464548	0.141064638783
sigL	bkdB	20.0	20.0	0.936806673732	0.998980258448	1	0.907317073171	0.14144486692
cymR	cysP	-20.0	20.0	0.938571070445	0.998979347558	-1	0.907542579075	0.141825095057
yesS	yesX	20.0	20.0	0.922102485709	0.998976614887	1	0.907766990291	0.142205323194
sigW	yqeZ	20.0	20.0	0.946236855915	0.99897593172	1	0.90799031477	0.142585551331
ycbG	ycbC	-20.0	20.0	0.948137356302	0.998972629743	-1	0.908212560386	0.142965779468
sigE	ytrH	20.0	20.0	0.939907211388	0.998967619847	1	0.90843373494	0.143346007605
sigF	yhfW	20.0	20.0	0.940284213842	0.998966708957	1	0.908653846154	0.143726235741
sigD	lytD	20.0	20.0	0.935740427577	0.998963520841	1	0.908872901679	0.144106463878
spoIVCB	ywrK	20.0	20.0	0.934144701008	0.99895361491	0	0.906698564593	0.144106463878
spoIVCB	ydgB	20.0	20.0	0.929743848883	0.99895270402	1	0.90692124105	0.144486692015
sigW	spo0M	20.0	20.0	0.958125562689	0.998950654517	1	0.907142857143	0.144866920152
spoIVCB	yfnF	20.0	20.0	0.943580826645	0.998948605014	1	0.907363420428	0.145247148289
purR	purN	-20.0	20.0	0.935730632549	0.99894644165	-1	0.907582938389	0.145627376426
purR	purK	-20.0	20.0	0.93736002982	0.998945758483	-1	0.90780141844	0.146007604563
birA	bioYB	-20.0	20.0	0.931317959564	0.998945075315	0	0.905660377358	0.146007604563
sigD	cheV	20.0	20.0	0.928700653343	0.998944050564	1	0.905882352941	0.1463878327
sigE	ydhD	20.0	20.0	0.938125578713	0.998942684228	1	0.906103286385	0.146768060837
spoIVCB	cgeB	20.0	20.0	0.936553574393	0.998931867407	1	0.906323185012	0.147148288973
ccpN	gapB	-20.0	20.0	0.933757775037	0.998929248598	-1	0.906542056075	0.14752851711
sigD	hag	20.0	20.0	0.929747615984	0.998924124841	1	0.90675990676	0.147908745247
xpf	xkdO	20.0	20.0	0.931491838848	0.99892401098	0	0.904651162791	0.147908745247
sigE	yaaH	20.0	20.0	0.927224759294	0.998922644644	1	0.904872389791	0.148288973384
yvcP	yvcS	20.0	20.0	0.942445607378	0.998920709003	1	0.905092592593	0.148669201521
kipR	kipA	-20.0	20.0	0.946772100733	0.9989151298	-1	0.905311778291	0.149049429658
sigF	ynzL	20.0	20.0	0.934798255761	0.998909209014	0	0.903225806452	0.149049429658
sigE	ywcA	20.0	20.0	0.931458207968	0.998908639708	1	0.903448275862	0.149429657795
purR	purS	-20.0	20.0	0.940481616611	0.998906248621	-1	0.903669724771	0.149809885932
yesS	rhgT	20.0	20.0	0.944782299983	0.998902718922	1	0.903890160183	0.150190114068
spoIVCB	ytlA	20.0	20.0	0.928102258155	0.998898733777	1	0.904109589041	0.150570342205
sigO	yvrL	20.0	20.0	0.938093475699	0.998898619916	1	0.904328018223	0.150950570342
xylR	xynP	-20.0	20.0	0.930414840337	0.998897139719	-1	0.904545454545	0.151330798479
sigW	ydjH	20.0	20.0	0.932938119648	0.998896114968	0	0.902494331066	0.151330798479
phoP	pstBB	20.0	20.0	0.939764188219	0.998889511014	1	0.902714932127	0.151711026616
cymR	yxeM	-20.0	20.0	0.932503671571	0.998889283292	-1	0.902934537246	0.152091254753
liaR	liaF	20.0	20.0	0.949725234012	0.998888030818	1	0.903153153153	0.15247148289
fadR	yusK	-20.0	20.0	0.931654731325	0.99888643676	-1	0.903370786517	0.152851711027
arsR	arsB	-20.0	20.0	0.931791262244	0.998883248644	-1	0.903587443946	0.153231939163
sigD	pgdS	20.0	20.0	0.937439888764	0.998881882309	1	0.903803131991	0.1536121673
sigE	ykvI	20.0	20.0	0.928577272136	0.998880857558	1	0.904017857143	0.153992395437
bceR	bceA	20.0	20.0	0.946637188782	0.998880060529	1	0.904231625835	0.154372623574
ccpN	pckA	-20.0	20.0	0.930219965116	0.998878011026	-1	0.904444444444	0.154752851711
fur	feuC	-20.0	20.0	0.932103154126	0.998876758552	-1	0.90465631929	0.155133079848
spoIVCB	yabG	20.0	20.0	0.945880378626	0.99887664469	1	0.904867256637	0.155513307985
fnr	narJ	20.0	20.0	0.911338546037	0.998871976378	1	0.905077262693	0.155893536122
cymR	tcyN	-20.0	20.0	0.927634317559	0.998868674401	-1	0.905286343612	0.156273764259
mtlR	mtlF	20.0	20.0	0.926740527672	0.998868218956	1	0.905494505495	0.156653992395
hrcA	grpE	-20.0	20.0	0.946140306422	0.998867877373	-1	0.905701754386	0.157034220532
sigE	ylbO	20.0	20.0	0.923246386347	0.998867535789	1	0.90590809628	0.157414448669
cymR	yxeO	-20.0	20.0	0.929262159072	0.998862525893	-1	0.906113537118	0.157794676806
sigM	ydaH	20.0	20.0	0.934224972912	0.998857515997	1	0.906318082789	0.158174904943
sigW	yceH	20.0	20.0	0.939427155897	0.998854555604	1	0.90652173913	0.15855513308
sinR	epsE	-20.0	20.0	0.943233913265	0.998854555604	-1	0.906724511931	0.158935361217
sigE	glnP	20.0	20.0	0.921011683809	0.998854100159	1	0.906926406926	0.159315589354
gmuR	gmuD	-20.0	20.0	0.924772194174	0.998853758575	-1	0.907127429806	0.15969581749
comK	comFC	20.0	20.0	0.920854514172	0.998842941754	1	0.907327586207	0.160076045627
frlR	frlD	-20.0	20.0	0.920282067116	0.99883360513	-1	0.90752688172	0.160456273764
sigE	citH	20.0	20.0	0.94045416122	0.998833263546	0	0.905579399142	0.160456273764
sigD	flgM	20.0	20.0	0.929994245146	0.99883269424	1	0.905781584582	0.160836501901
sigW	yuaF	20.0	20.0	0.930498171482	0.998826659592	1	0.905982905983	0.161216730038
spoIVCB	ykzV	20.0	20.0	0.931211961096	0.998825520979	0	0.904051172708	0.161216730038
comK	yckB	20.0	20.0	0.936885825981	0.998823357615	0	0.902127659574	0.161216730038
spoIVCB	cotM	20.0	20.0	0.915493531446	0.998821649696	1	0.902335456476	0.161596958175
xylR	xylA	-20.0	20.0	0.915371153744	0.998820055638	-1	0.902542372881	0.161977186312
licR	licA	20.0	20.0	0.941267124353	0.998818233858	1	0.902748414376	0.162357414449
yodB	yocJ	-20.0	20.0	0.927986917263	0.998818006135	-1	0.902953586498	0.162737642586
sigD	yvyC	20.0	20.0	0.931398236821	0.998817322968	1	0.903157894737	0.163117870722
sigW	yceE	20.0	20.0	0.939750297507	0.998814476436	1	0.903361344538	0.163498098859
spoIVCB	yqfQ	20.0	20.0	0.919818432701	0.998810149708	1	0.9035639413	0.163878326996
spoIVCB	yfnG	20.0	20.0	0.927538123383	0.998809808124	1	0.903765690377	0.164258555133
sigG	yvdQ	20.0	20.0	0.921460890015	0.998805367534	1	0.903966597077	0.16463878327
deoR	nupC	-20.0	20.0	0.921890697467	0.998804001199	-1	0.904166666667	0.165019011407
yvaP	catD	-20.0	20.0	0.919385937403	0.998803887338	-1	0.904365904366	0.165399239544
sigE	yjfA	20.0	20.0	0.930784508216	0.998798194274	0	0.902489626556	0.165399239544
sigE	prpD	20.0	20.0	0.931678941869	0.998795347742	1	0.902691511387	0.165779467681
arfM	alsD	20.0	20.0	0.925715583682	0.998792842794	1	0.902892561983	0.166159695817
sigE	yabQ	20.0	20.0	0.940182334288	0.998788629927	1	0.903092783505	0.166539923954
ahrC	argC	-20.0	20.0	0.964693620269	0.998782367557	-1	0.90329218107	0.166920152091
sigW	yceD	20.0	20.0	0.937992617234	0.998781342806	1	0.903490759754	0.167300380228
sigW	ydjO	20.0	20.0	0.918369719907	0.998778382413	1	0.90368852459	0.167680608365
cymR	ytnM	-20.0	20.0	0.924329367416	0.998774397268	-1	0.903885480573	0.168060836502
cymR	yxeK	-20.0	20.0	0.914133682484	0.99876562995	-1	0.904081632653	0.168441064639
codY	ilvB	-20.0	20.0	0.914911196188	0.998765174505	-1	0.904276985743	0.168821292776
ahrC	rocD	20.0	20.0	0.93576115186	0.998757659661	1	0.904471544715	0.169201520913
rocR	rocA	20.0	20.0	0.921395227971	0.998756521049	1	0.904665314402	0.169581749049
purR	purE	-20.0	20.0	0.921146236611	0.998751169569	-1	0.904858299595	0.169961977186
licR	licC	20.0	20.0	0.936048678204	0.998750486401	1	0.905050505051	0.170342205323
spoIVCB	ymaG	20.0	20.0	0.934635505439	0.998749803233	1	0.905241935484	0.17072243346
cymR	ytmI	-20.0	20.0	0.915594395167	0.998740352748	-1	0.905432595573	0.171102661597
sigG	yveA	20.0	20.0	0.922705158171	0.99873693691	0	0.903614457831	0.171102661597
fadR	ykuF	-20.0	20.0	0.922146432592	0.998736595326	-1	0.90380761523	0.171482889734
ccpC	citB	-20.0	20.0	0.918302436968	0.998733065627	-1	0.904	0.171863117871
sigE	ytvI	20.0	20.0	0.916724910696	0.998723729002	1	0.904191616766	0.172243346008
codY	yufQ	-20.0	20.0	0.91594302782	0.998722134944	-1	0.90438247012	0.172623574144
sigF	lonB	20.0	20.0	0.93155105444	0.998718263661	1	0.904572564612	0.173003802281
codY	ilvH	-20.0	20.0	0.914114144249	0.998711318124	-1	0.904761904762	0.173384030418
fur	feuA	-20.0	20.0	0.916415278092	0.998704941892	-1	0.90495049505	0.173764258555
iolR	iolI	-20.0	20.0	0.92472132975	0.99870471417	-1	0.905138339921	0.174144486692
comK	comFB	20.0	20.0	0.91676386618	0.998704486447	1	0.905325443787	0.174524714829
comK	flgK	20.0	20.0	0.923310602157	0.998704031002	1	0.905511811024	0.174904942966
sigW	yqfB	20.0	20.0	0.926801693738	0.998700387441	1	0.905697445972	0.175285171103
sigW	ywrE	20.0	20.0	0.931340605563	0.998692986459	1	0.905882352941	0.17566539924
fur	fhuB	-20.0	20.0	0.909446465839	0.99868501617	-1	0.906066536204	0.176045627376
sigF	ytfI	20.0	20.0	0.9165415087	0.99868501617	1	0.90625	0.176425855513
sigB	ydbD	20.0	20.0	0.915606210635	0.998681714193	1	0.906432748538	0.17680608365
sigW	yceG	20.0	20.0	0.942709671263	0.998677159742	1	0.906614785992	0.177186311787
spoIVCB	cgeA	20.0	20.0	0.909975471668	0.998675110239	1	0.906796116505	0.177566539924
sigE	yocN	20.0	20.0	0.912424236966	0.998674654794	0	0.90503875969	0.177566539924
sigE	yozN	20.0	20.0	0.919711724713	0.998672605291	0	0.903288201161	0.177566539924
sigE	ycgF	20.0	20.0	0.919358246311	0.998667709256	1	0.903474903475	0.177946768061
fur	yxeB	-20.0	20.0	0.910171174888	0.998667481534	-1	0.90366088632	0.178326996198
yusO	yusP	-20.0	20.0	0.932552981182	0.998662357777	-1	0.903846153846	0.178707224335
spoIVCB	cotT	20.0	20.0	0.916527995921	0.998658828077	1	0.904030710173	0.179087452471
fnr	arfM	20.0	20.0	0.905630250396	0.998658714216	1	0.904214559387	0.179467680608
purR	purH	-20.0	20.0	0.913694789541	0.998657461742	-1	0.904397705545	0.179847908745
birA	bioY	-20.0	20.0	0.905711542369	0.998652451846	0	0.902671755725	0.179847908745
gabR	gabT	20.0	20.0	0.894979877465	0.998651313233	1	0.902857142857	0.180228136882
sigW	yceF	20.0	20.0	0.922336371283	0.998650288482	1	0.903041825095	0.180608365019
cymR	yezD	-20.0	20.0	0.902368804309	0.998649149869	-1	0.903225806452	0.180988593156
sigG	glcU	20.0	20.0	0.906919941338	0.998643570667	1	0.903409090909	0.181368821293
spoIVCB	coaE	20.0	20.0	0.927559689729	0.998632753846	0	0.901701323251	0.181368821293
sigW	yuaG	20.0	20.0	0.909889581774	0.99863047662	1	0.901886792453	0.18174904943
paiB	paiA	20.0	20.0	0.908980419913	0.998627060782	0	0.900188323917	0.18174904943
purR	purD	-20.0	20.0	0.913160081462	0.998626605337	-1	0.90037593985	0.182129277567
fur	yfiZ	-20.0	20.0	0.909320763965	0.998626036031	-1	0.900562851782	0.182509505703
comK	flgM	20.0	20.0	0.928787950948	0.998624555834	1	0.90074906367	0.18288973384
sigG	yxeD	20.0	20.0	0.912144625802	0.998621139996	1	0.900934579439	0.183269961977
liaR	liaG	20.0	20.0	0.906026899038	0.998609526146	1	0.901119402985	0.183650190114
sigW	yqfA	20.0	20.0	0.925657291162	0.998609184563	1	0.901303538175	0.184030418251
fur	feuB	-20.0	20.0	0.904453732798	0.998605427141	-1	0.901486988848	0.184410646388
fadR	fadN	-20.0	20.0	0.896398994428	0.998605427141	-1	0.901669758813	0.184790874525
sigG	ypeB	20.0	20.0	0.909283098102	0.998604630112	1	0.901851851852	0.185171102662
yraB	yraA	20.0	20.0	0.895437721266	0.998598481603	1	0.902033271719	0.185551330798
sigE	yhaL	20.0	20.0	0.913881997526	0.998592902401	1	0.90221402214	0.185931558935
sigF	arsB	20.0	20.0	0.911727811389	0.998592560817	1	0.902394106814	0.186311787072
fur	yfiY	-20.0	20.0	0.923684704704	0.998591536065	-1	0.902573529412	0.186692015209
rsfA	spoIIR	-20.0	20.0	0.905214453103	0.99859108062	-1	0.902752293578	0.187072243346
sigD	yscB	20.0	20.0	0.906353076394	0.998590511314	1	0.90293040293	0.187452471483
sinR	epsJ	-20.0	20.0	0.912494240013	0.99858743706	-1	0.90310786106	0.18783269962
czrA	yrdP	-20.0	20.0	0.910058531371	0.998582768747	-1	0.903284671533	0.188212927757
